streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,area,second_ID,canonicalUrl,areaSize,photos
12,Viewmont,Av,Craigieburn,3064.0,Vic,"{'latitude': -37.5710384, 'longitude': 144.9132069}",House,4,2.0,2.0,AUSP,Di Battista Real Estate,2017655455,34112,Di Battista Real Estate,https://www.domain.com.au/real-estate-agencies/dibattistarealestate-34112,https://www.domain.com.au/12-viewmont-avenue-craigieburn-vic-3064-2017655455,656000,,0,XY-7456-FP,https://www.domain.com.au/property-profile/12-viewmont-avenue-craigieburn-vic-3064,392,https://bucket-api.domain.com.au/v1/bucket/image/2017655455_1_1_220310_073721-w2000-h1333
36,Waterford,Av,Craigieburn,3064.0,Vic,"{'latitude': -37.609031, 'longitude': 144.921365}",House,3,2.0,1.0,AUSD,Barry Plant Group Craigieburn,2017658180,15326,Barry Plant Craigieburn,https://www.domain.com.au/real-estate-agencies/barrypc,https://www.domain.com.au/36-waterford-avenue-craigieburn-vic-3064-2017658180,610000,,0,BV-8281-VZ,https://www.domain.com.au/property-profile/36-waterford-avenue-craigieburn-vic-3064,320,https://bucket-api.domain.com.au/v1/bucket/image/2017658180_1_1_220317_013245-w1800-h1200
6,Melrose,St,Cremorne,3121.0,Vic,"{'latitude': -37.82853, 'longitude': 144.9891699}",Townhouse,2,1.0,1.0,AUSD,Belle Property Richmond,2017651087,3719,Belle Property Richmond,https://www.domain.com.au/real-estate-agencies/bellepropertyrichmond-3719,https://www.domain.com.au/6-melrose-street-richmond-vic-3121-2017651087,1291000,,0,TT-5601-OP,https://www.domain.com.au/property-profile/6-melrose-street-cremorne-vic-3121,138,https://bucket-api.domain.com.au/v1/bucket/image/2017651087_1_1_220309_054845-w4500-h3000
13,Norman,Rd,Croydon,3136.0,Vic,"{'latitude': -37.7880774, 'longitude': 145.2843686}",Unit,4,2.0,2.0,AUHB,Jellis Craig Ringwood,2017656492,4081,Jellis Craig Ringwood,https://www.domain.com.au/real-estate-agencies/jelliscraigringwood-4081,https://www.domain.com.au/1-13-norman-road-croydon-vic-3136-2017656492,750000,1,0,IM-2174-LP,https://www.domain.com.au/property-profile/13-norman-road-croydon-vic-3136,1113,0
6,Penhyrn,Av,Croydon,3136.0,Vic,"{'latitude': -37.7949264, 'longitude': 145.2682213}",House,3,1.0,1.0,AUSP,Philip Webb Ringwood,2017650896,4877,Philip Webb Real Estate Ringwood,https://www.domain.com.au/real-estate-agencies/philipwebbringwood,https://www.domain.com.au/6-penhyrn-avenue-croydon-vic-3136-2017650896,950000,,0,AK-0004-JL,https://www.domain.com.au/property-profile/6-penhyrn-avenue-croydon-vic-3136,868,https://bucket-api.domain.com.au/v1/bucket/image/2017650896_1_1_220309_052608-w1600-h1067
14-16,Springfield,Av,Croydon,3136.0,Vic,"{'latitude': -37.7976646, 'longitude': 145.2869238}",Unit,2,2.0,1.0,PTSD,RW Preston,2016819962,28013,Ray White Preston,https://www.domain.com.au/real-estate-agencies/raywhitepreston-28013,https://www.domain.com.au/property-profile/211-14-16-springfield-avenue-croydon-vic-3136,487420,211,0,KP-5941-SI,https://www.domain.com.au/property-profile/14-16-springboard-crescent-new-beith-qld-4124,4950,https://bucket-api.domain.com.au/v1/bucket/image/w1200-h900-2012733472_1_pi_160413_101104
29,Clunes,Av,Dallas,3047.0,Vic,"{'latitude': -37.6723215, 'longitude': 144.9251609}",House,3,1.0,2.0,AUSD,YPA EA Glenroy,2017601408,14448,YPA Estate Agents Glenroy,https://www.domain.com.au/real-estate-agencies/ypaestateagentsglenroy-14448,https://www.domain.com.au/29-clunes-avenue-dallas-vic-3047-2017601408,566000,,0,LE-2839-CX,https://www.domain.com.au/property-profile/29-clunes-avenue-dallas-vic-3047,593,https://bucket-api.domain.com.au/v1/bucket/image/2017601408_1_1_220216_115037-w4500-h3000
28,Desa,Tce,Dandenong,3175.0,Vic,"{'latitude': -38.0006347, 'longitude': 145.1984562}",House,4,2.0,2.0,AUSP,HAR Asap Group,2017643791,29204,Harcourts Asap Group,https://www.domain.com.au/real-estate-agencies/harcourtsasapgroup-29204,https://www.domain.com.au/28-desa-terrace-dandenong-vic-3175-2017643791,850000,,0,WV-4749-FS,https://www.domain.com.au/property-profile/28-desa-terrace-dandenong-vic-3175,420,https://bucket-api.domain.com.au/v1/bucket/image/2017643791_1_1_220307_041527-w1621-h1081
7,Boyd,Ct,Dandenong North,3175.0,Vic,"{'latitude': -37.9659484, 'longitude': 145.2161671}",House,4,2.0,2.0,AUSD,O'Brien Real Estate,2017675144,18745,OBrien Real Estate Narre Warren,https://www.domain.com.au/real-estate-agencies/obrienrealestatenarrewarren-18745,https://www.domain.com.au/7-boyd-court-dandenong-north-vic-3175-2017675144,753000,,0,QK-6895-VR,https://www.domain.com.au/property-profile/7-boyd-court-dandenong-north-vic-3175,641,https://bucket-api.domain.com.au/v1/bucket/image/2017675144_1_1_220318_063835-w2000-h1500
4,Themeda,Ct,Delahey,3037.0,Vic,"{'latitude': -37.7201916, 'longitude': 144.7682186}",House,3,2.0,3.0,AUSD,White Knight Estate Agents,2017649747,31333,White Knight Estate Agents,https://www.domain.com.au/real-estate-agencies/whiteknightestateagents-31333,https://www.domain.com.au/4-themeda-court-delahey-vic-3037-2017649747,710000,,0,PJ-4933-FA,https://www.domain.com.au/property-profile/4-themeda-court-delahey-vic-3037,517,https://bucket-api.domain.com.au/v1/bucket/image/2017649747_1_1_220404_061658-w1800-h1200
18,Wensley,St,Diamond Creek,3089.0,Vic,"{'latitude': -37.6767329, 'longitude': 145.1599826}",House,3,1.0,1.0,AUHB,Morrison Kleeman E A,2017655058,4241,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,https://www.domain.com.au/18-wensley-street-diamond-creek-vic-3089-2017655058,870000,,0,VV-7712-GF,https://www.domain.com.au/property-profile/18-wensley-street-diamond-creek-vic-3089,848,https://bucket-api.domain.com.au/v1/bucket/image/2017655058_1_1_220310_061103-w1600-h1067
19,Splendour,Cct,Diggers Rest,3427.0,Vic,"{'latitude': -37.6236221, 'longitude': 144.7013104}",House,3,2.0,2.0,AUSP,FN Real Estate D & K,2017584142,15204,First National Real Estate D & K ,https://www.domain.com.au/real-estate-agencies/firstnationalrealestatedk-15204,https://www.domain.com.au/19-splendour-circuit-diggers-rest-vic-3427-2017584142,627500,,0,JV-8280-EB,https://www.domain.com.au/property-profile/19-splendour-circuit-diggers-rest-vic-3427,272,https://bucket-api.domain.com.au/v1/bucket/image/2017584142_1_1_220307_125707-w1803-h1200
94,Centre Dandenong,Rd,Dingley Village,3172.0,Vic,"{'latitude': -37.985925, 'longitude': 145.135867}",House,3,2.0,2.0,AUSD,Buxton Real Estate Dingley Village,2017650491,21178,Buxton Real Estate Dingley Village,https://www.domain.com.au/real-estate-agencies/buxtonrealestatedingleyvillage-21178,https://www.domain.com.au/94-centre-dandenong-road-dingley-village-vic-3172-2017650491,950000,,0,PJ-6267-YF,https://www.domain.com.au/property-profile/94-centre-dandenong-road-dingley-village-vic-3172,580,https://bucket-api.domain.com.au/v1/bucket/image/2017650491_1_1_220309_042716-w1600-h1066
4-Feb,Greenview,Cl,Dingley Village,3172.0,Vic,"{'latitude': -37.9805223, 'longitude': 145.1289929}",Unit,2,1.0,2.0,AUSD,Buxton Real Estate Dingley Village,2017647915,21178,Buxton Real Estate Dingley Village,https://www.domain.com.au/real-estate-agencies/buxtonrealestatedingleyvillage-21178,https://www.domain.com.au/8-2-4-greenview-close-dingley-village-vic-3172-2017647915,789000,8,0,VM-7077-PC,https://www.domain.com.au/property-profile/2-4-greenview-close-dingley-village-vic-3172,339,0
9,Pickworth,Dr,Dingley Village,3172.0,Vic,"{'latitude': -37.9799022, 'longitude': 145.1247613}",House,4,2.0,2.0,AUSD,Buxton Real Estate Dingley Village,2017644738,21178,Buxton Real Estate Dingley Village,https://www.domain.com.au/real-estate-agencies/buxtonrealestatedingleyvillage-21178,https://www.domain.com.au/9-pickworth-drive-dingley-village-vic-3172-2017644738,981000,,0,JP-0471-BZ,https://www.domain.com.au/property-profile/9-pickworth-drive-dingley-village-vic-3172,521,https://bucket-api.domain.com.au/v1/bucket/image/2017644738_1_1_220308_013307-w1600-h1055
773,Elgar,Rd,Doncaster,3108.0,Vic,"{'latitude': -37.7911951, 'longitude': 145.1220854}",House,4,2.0,3.0,AUSP,Fletchers Manningham,2017647770,4698,Fletchers Manningham,https://www.domain.com.au/real-estate-agencies/fletchersmanningham-4698,https://www.domain.com.au/773-elgar-road-doncaster-vic-3108-2017647770,1550000,,0,RZ-9337-LC,https://www.domain.com.au/property-profile/773-elgar-road-doncaster-vic-3108,643,https://bucket-api.domain.com.au/v1/bucket/image/2017647770_1_1_220309_034047-w1600-h1066
30-32,Larkspur,Av,Doncaster,3108.0,Vic,"{'latitude': -37.7944996, 'longitude': 145.1310847}",Townhouse,3,2.0,2.0,AUSD,Fletchers Manningham,2017652779,4698,Fletchers Manningham,https://www.domain.com.au/real-estate-agencies/fletchersmanningham-4698,https://www.domain.com.au/2-30-32-larkspur-avenue-doncaster-vic-3108-2017652779,951000,2,0,RR-4423-VX,https://www.domain.com.au/property-profile/30-32-larkspur-avenue-doncaster-vic-3108,225,0
13,Old Orchard,Wy,Doncaster,3108.0,Vic,"{'latitude': -37.7810106, 'longitude': 145.1396741}",House,3,1.0,2.0,AUSP,Jellis Craig Doncaster,2016135722,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/13-old-orchard-way-doncaster-vic-3108-2016135722,1400000,,0,EH-5953-WB,https://www.domain.com.au/property-profile/13-old-orchard-way-doncaster-vic-3108,649,https://bucket-api.domain.com.au/v1/bucket/image/2016135722_1_1_220316_031559-w1600-h1067
30,Daphne,St,Doncaster East,3109.0,Vic,"{'latitude': -37.7849895, 'longitude': 145.1467021}",House,3,2.0,3.0,AUSD,Jellis Craig Doncaster,2017642999,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/30-daphne-street-doncaster-east-vic-3109-2017642999,1460000,,0,AM-9690-MH,https://www.domain.com.au/property-profile/30-daphne-street-doncaster-east-vic-3109,654,https://bucket-api.domain.com.au/v1/bucket/image/2017642999_1_1_220331_021016-w1600-h1067
7,Kerry,Cl,Doncaster East,3109.0,Vic,"{'latitude': -37.7837352, 'longitude': 145.1449342}",House,4,2.0,2.0,AUSD,RT Edgar Boroondara,2017650497,30446,RT Edgar Manningham,https://www.domain.com.au/real-estate-agencies/rtedgarmanningham-30446,https://www.domain.com.au/7-kerry-close-doncaster-east-vic-3109-2017650497,1570000,,0,DT-8325-LG,https://www.domain.com.au/property-profile/7-kerry-close-doncaster-east-vic-3109,788,https://bucket-api.domain.com.au/v1/bucket/image/2017650497_1_1_220309_042806-w1600-h1067
20,Owens,St,Doncaster East,3109.0,Vic,"{'latitude': -37.7774018, 'longitude': 145.1470253}",House,4,2.0,3.0,AUSD,Jellis Craig Doncaster,2017643928,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/20-owens-street-doncaster-east-vic-3109-2017643928,1791000,,0,UC-1619-RD,https://www.domain.com.au/property-profile/20-owens-street-doncaster-east-vic-3109,650,https://bucket-api.domain.com.au/v1/bucket/image/2017643928_1_1_220307_044001-w1600-h1067
67,Renshaw,St,Doncaster East,3109.0,Vic,"{'latitude': -37.7938783, 'longitude': 145.1438994}",Townhouse,2,2.0,1.0,AUSD,Noel Jones Doncaster,2017646515,11515,Noel Jones Doncaster,https://www.domain.com.au/real-estate-agencies/noeljonesdoncaster-11515,https://www.domain.com.au/2-67-renshaw-street-doncaster-east-vic-3109-2017646515,960000,2,0,PY-4803-XU,https://www.domain.com.au/property-profile/67-renshaw-street-doncaster-east-vic-3109,845,https://bucket-api.domain.com.au/v1/bucket/image/w1200-h900-2011543405_1_pi_150325_123059
6,Pier,Av,Doreen,3754.0,Vic,"{'latitude': -37.6093567, 'longitude': 145.1182933}",House,3,2.0,1.0,PTSD,Morrison Kleeman E A,2017666145,4241,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,https://www.domain.com.au/6-pier-avenue-doreen-vic-3754-2017666145,632000,,0,XE-2773-HW,https://www.domain.com.au/property-profile/6-pier-avenue-doreen-vic-3754,346,https://bucket-api.domain.com.au/v1/bucket/image/2017666145_1_1_220316_020325-w1600-h1064
19,Lombardy,Av,Dromana,3936.0,Vic,"{'latitude': -38.337998, 'longitude': 144.9800075}",House,3,2.0,2.0,AUSD,Belle Property Dromana,2017666797,32621,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,https://www.domain.com.au/19-lombardy-avenue-dromana-vic-3936-2017666797,696000,,0,KQ-2582-SW,https://www.domain.com.au/property-profile/19-lombardy-avenue-dromana-vic-3936,730,https://bucket-api.domain.com.au/v1/bucket/image/2017666797_1_1_220316_034447-w4500-h3000
37,Cook,St,Drouin,3818.0,Vic,"{'latitude': -38.1400623, 'longitude': 145.8511637}",House,2,2.0,2.0,PTSD,Barry Plant Drouin,2017620648,27684,Barry Plant Real Estate Drouin,https://www.domain.com.au/real-estate-agencies/barryplantrealestatedrouin-27684,https://www.domain.com.au/37-cook-street-drouin-vic-3818-2017620648,580000,,0,VR-4344-EZ,https://www.domain.com.au/property-profile/37-cook-street-drouin-vic-3818,519,https://bucket-api.domain.com.au/v1/bucket/image/2017620648_1_1_220224_054806-w2048-h1365
Feb-40,Webb,La,East Melbourne,3002.0,Vic,"{'latitude': -37.8177297, 'longitude': 144.9889216}",Unit,2,1.0,1.0,AUSP,Caine Real Estate Commercial,2017651213,7728,Caine Real Estate,https://www.domain.com.au/real-estate-agencies/cainerealestate-7728,https://www.domain.com.au/2-40-webb-lane-east-melbourne-vic-3002-2017651213,905000,2,0,GS-2629-FI,https://www.domain.com.au/property-profile/2-40-webb-lane-east-melbourne-vic-3002,5133,https://bucket-api.domain.com.au/v1/bucket/image/2017286798_1_1_210929_034457-w5820-h4667
32,French,Av,Edithvale,3196.0,Vic,"{'latitude': -38.0408452, 'longitude': 145.1143987}",Unit,3,2.0,2.0,AUSD,MAK Realty,2017647611,34831,MAK Realty,https://www.domain.com.au/real-estate-agencies/makrealty-34831,https://www.domain.com.au/1-32-french-avenue-edithvale-vic-3196-2017647611,1040000,1,0,NM-5857-NE,https://www.domain.com.au/property-profile/32-french-avenue-edithvale-vic-3196,661,https://bucket-api.domain.com.au/v1/bucket/image/w800-h533-2006306843_1_pi_150219_122713
35,Trevelyan,St,Elsternwick,3185.0,Vic,"{'latitude': -37.8905073, 'longitude': 145.0115062}",Unit,2,1.0,1.0,AUVB,Gary Peer,2017644074,273, Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-273,https://www.domain.com.au/3-35-trevelyan-street-elsternwick-vic-3185-2017644074,550000,3,0,CC-7633-VY,https://www.domain.com.au/property-profile/35-trevelyan-street-elsternwick-vic-3185,808,0
141,Dalton,St,Eltham,3095.0,Vic,"{'latitude': -37.725236, 'longitude': 145.1536594}",House,4,3.0,2.0,PTSD,Morrison Kleeman E A,2017671929,4241,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,https://www.domain.com.au/141-dalton-street-eltham-vic-3095-2017671929,2360000,,0,YD-8982-NI,https://www.domain.com.au/property-profile/141-dalton-street-eltham-vic-3095,1116,https://bucket-api.domain.com.au/v1/bucket/image/2017671929_1_1_220317_063954-w1600-h1067
95,Progress,Rd,Eltham North,3095.0,Vic,"{'latitude': -37.7009027, 'longitude': 145.1386609}",House,6,3.0,4.0,AUSD,RW Eltham,2017642588,35346,Ray White Eltham,https://www.domain.com.au/real-estate-agencies/raywhiteeltham-35346,https://www.domain.com.au/95-progress-road-eltham-north-vic-3095-2017642588,1602000,,0,FD-5651-CO,https://www.domain.com.au/property-profile/95-progress-road-eltham-north-vic-3095,1148,https://bucket-api.domain.com.au/v1/bucket/image/2017642588_21_1_220306_115846-w1134-h756
58,Addison,St,Elwood,3184.0,Vic,"{'latitude': -37.8779054, 'longitude': 144.9801797}",House,3,2.0,2.0,AUSD,Chisholm & Gamon Property - Elwood,2017643808,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/58-addison-street-elwood-vic-3184-2017643808,2530000,,0,ZD-4845-RY,https://www.domain.com.au/property-profile/58-addison-street-elwood-vic-3184,379,https://bucket-api.domain.com.au/v1/bucket/image/2017643808_1_1_220307_041920-w2000-h1333
15,Milton,St,Elwood,3184.0,Vic,"{'latitude': -37.8747626, 'longitude': 144.9881623}",Unit,2,1.0,1.0,AUSD,Gary Peer,2017642257,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/13-15-milton-street-elwood-vic-3184-2017642257,715000,13,0,OT-6397-WB,0,0,0
21,Milton,St,Elwood,3184.0,Vic,"{'latitude': -37.875078, 'longitude': 144.98698}",Unit,2,1.0,0.0,AUVB,Chisholm & Gamon Property - Elwood,2017647006,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/2-21-milton-street-elwood-vic-3184-2017647006,610000,2,0,FN-9425-AY,0,0,0
43,Milton,St,Elwood,3184.0,Vic,"{'latitude': -37.8757437, 'longitude': 144.9852862}",Unit,2,1.0,1.0,AUHB,Chisholm & Gamon Property - Elwood,2017668342,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/2-43-milton-street-elwood-vic-3184-2017668342,700000,2,0,DB-7180-RU,https://www.domain.com.au/property-profile/43-milton-street-elwood-vic-3184,867,0
40,Scott,St,Elwood,3184.0,Vic,"{'latitude': -37.8805218, 'longitude': 144.98960399999999}",Unit,1,1.0,1.0,AUSP,Chisholm & Gamon Property - Elwood,2017652756,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/3-40-scott-street-elwood-vic-3184-2017652756,645500,3,0,OC-6867-GF,0,0,0
1,Wimbledon,Av,Elwood,3184.0,Vic,"{'latitude': -37.8728452, 'longitude': 144.9892217}",Unit,2,1.0,0.0,AUSD,Buxton Mount Waverley,2017643243,24060,Buxton Mount Waverley,https://www.domain.com.au/real-estate-agencies/buxtonmountwaverley-24060,https://www.domain.com.au/3-1-wimbledon-avenue-elwood-vic-3184-2017643243,926000,3,0,SD-7739-OW,https://www.domain.com.au/property-profile/1-wimbledon-avenue-elwood-vic-3184,602,0
5,Buckland,Cr,Epping,3076.0,Vic,"{'latitude': -37.6422029, 'longitude': 145.0379042}",House,3,2.0,1.0,AUSD,Ray White Epping,2017650051,12728,Ray White Epping,https://www.domain.com.au/real-estate-agencies/rwepping,https://www.domain.com.au/5-buckland-crescent-epping-vic-3076-2017650051,642000,,0,NR-3212-GO,https://www.domain.com.au/property-profile/5-buckland-crescent-epping-vic-3076,536,https://bucket-api.domain.com.au/v1/bucket/image/2017650051_1_1_220309_033132-w3000-h2000
20,Epsom,Av,Epping,3076.0,Vic,"{'latitude': -37.6443511, 'longitude': 145.0477226}",House,3,2.0,2.0,AUSD,Ray White Epping,2017636334,12728,Ray White Epping,https://www.domain.com.au/real-estate-agencies/rwepping,https://www.domain.com.au/20-epsom-avenue-epping-vic-3076-2017636334,780000,,0,HV-4439-IX,https://www.domain.com.au/property-profile/20-epsom-avenue-epping-vic-3076,539,https://bucket-api.domain.com.au/v1/bucket/image/2017636334_1_1_220303_013924-w3000-h2000
9,Gottloh,St,Epping,3076.0,Vic,"{'latitude': -37.6331884, 'longitude': 145.0027796}",House,2,1.0,1.0,AUSD,Ray White Epping,2017615696,12728,Ray White Epping,https://www.domain.com.au/real-estate-agencies/rwepping,https://www.domain.com.au/9-gottloh-street-epping-vic-3076-2017615696,510000,,0,EB-8832-BV,https://www.domain.com.au/property-profile/9-gottloh-street-epping-vic-3076,248,https://bucket-api.domain.com.au/v1/bucket/image/2017615696_1_1_220223_024327-w3000-h2000
23,Greenview,Ct,Epping,3076.0,Vic,"{'latitude': -37.646938, 'longitude': 145.044081}",House,4,2.0,1.0,AUSD,Ray White Bundoora,2017651969,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/23-greenview-court-epping-vic-3076-2017651969,790000,,0,GJ-6023-DZ,https://www.domain.com.au/property-profile/23-greenview-court-epping-vic-3076,512,https://bucket-api.domain.com.au/v1/bucket/image/2017651969_1_1_220309_102615-w6003-h4002
14,Henry,Ct,Epping,3076.0,Vic,"{'latitude': -37.6513124, 'longitude': 145.0358373}",House,3,2.0,4.0,AUSD,FN South Morang,2017664365,35521,First National South Morang,https://www.domain.com.au/real-estate-agencies/firstnationalsouthmorang-35521,https://www.domain.com.au/14-henry-court-epping-vic-3076-2017664365,727000,,0,AL-7761-SI,https://www.domain.com.au/property-profile/14-henry-court-epping-vic-3076,695,https://bucket-api.domain.com.au/v1/bucket/image/2017664365_1_1_220315_063059-w1024-h683
